date,i_m1sum,i_power,i_temp1,i_temp2,i_temp3
2022-08-01 03:45:00,-0.646650226193312,-0.3702940584937562,0.10683109147971068,0.3870248832127634,-0.17265779299801567
2022-08-01 04:00:00,-0.6334412634025043,-0.3702940584937562,0.08390500829602549,0.3786690558978886,-0.17265779299801567
2022-08-01 04:15:00,-0.6037210971231869,-0.3629351094314062,0.0609789251123403,0.3703132285830138,-0.17265779299801567
2022-08-01 04:30:00,-0.5806054122392733,-0.3629351094314062,0.0609789251123403,0.36195740126813897,-0.17265779299801567
2022-08-01 04:45:00,-0.5525363663088069,-0.19367928099735737,0.01512675874496992,0.35360157395326414,-0.14652050476937625
2022-08-01 05:00:00,-0.43530682154038824,0.2920113571177394,-0.00779932443871527,0.33688991932351453,-0.06157431802629815
2022-08-01 05:15:00,-0.2883571104926522,0.9101630783551352,-0.03072540762240046,0.2867549554342656,0.03644051283109967
2022-08-01 05:45:00,-0.32303063781852254,0.32880610242948916,-0.053651490806085646,0.27004330080451594,0.10831805545985806
2022-08-01 06:00:00,-0.19589437095699805,1.3443410730337824,-0.07657757398977084,0.25333164617476633,0.4023625480320515
2022-08-01 06:15:00,-0.28505486979495026,0.7777019952328361,-0.09950365717345602,0.2449758188598915,0.4742400906608099
2022-08-01 06:30:00,-0.11664059421215164,1.403212665532582,-0.12242974035714121,0.22826416423014187,0.6375981420898063
2022-08-01 06:45:00,0.0071934319516708724,2.0875949283311277,-0.1453558235408264,0.21155250960039224,0.8466964479189216
2022-08-01 07:00:00,0.017100154044776675,2.168543368016977,-0.1453558235408264,0.21990833691526704,0.9904515331764384
2022-08-01 07:15:00,0.00884455230052184,1.9477748961464785,-0.1682819067245116,0.2867549554342656,1.003520177290758
2022-08-01 07:30:00,0.6214102017242306,3.691845823923417,-0.1682819067245116,0.35360157395326414,1.2256871272341932
2022-08-01 07:45:00,1.4766905424290315,3.993562735479765,-0.00779932443871527,0.43715984710201233,1.415182466891829
2022-08-01 08:00:00,1.6764761046399985,3.25030888018242,0.19853542421445144,0.5123622929358856,1.415182466891829
2022-08-01 08:15:00,1.1926978424266652,3.1767193895589205,0.3590180065002478,0.5708530841400095,1.4347854330633085
2022-08-01 08:30:00,1.30332290579968,2.6615929551944237,0.4965745056023589,0.6293438753441332,1.3955795007203493
2022-08-01 08:45:00,1.5741066430112385,1.6313400864654304,0.6112049215207849,0.6711230119185072,1.36944221249171
2022-08-01 09:00:00,1.250487054636449,2.4040297380121753,0.748761420622896,0.7212579758077562,1.4021138227775092
2022-08-01 09:15:00,1.3842278028933772,1.9698517433335285,0.8633918365413219,0.7630371123821302,1.408648144834669
2022-08-01 09:30:00,2.3616910494131496,2.3010044511392764,0.9321700860923775,0.7964604216416296,1.4413197551204684
2022-08-01 09:45:00,1.197651203473218,1.8153138130241793,1.0238744188271183,0.821527903586254,1.3825108566060298
2022-08-01 10:00:00,2.401317937785573,0.4465492874270884,1.0697265851944886,0.8465953855308784,1.2648930595771524
2022-08-01 10:15:00,2.599452379647689,-0.3702940584937562,1.0468005020108035,0.8549512128457533,0.9904515331764384
2022-08-01 10:30:00,2.4789205941815684,-0.3702940584937562,1.0468005020108035,0.8382395582160036,0.8728337361475611
2022-08-01 10:45:00,2.0909073122015913,-0.3702940584937562,1.0238744188271183,0.8298837309011288,0.8140248376331224
2022-08-01 11:00:00,2.4145269005763805,-0.3702940584937562,1.000948335643433,0.821527903586254,0.7748189052901633
2022-08-01 11:30:00,2.538360926740203,-0.3702940584937562,0.9780222524597478,0.8131720762713792,0.6768040744327654
2022-08-01 11:45:00,0.6709438121897596,-0.3702940584937562,0.9780222524597478,0.821527903586254,0.6768040744327654
2022-08-01 12:00:00,1.9109351941768358,-0.3702940584937562,1.000948335643433,0.8382395582160036,0.7160100067757246
2022-08-01 12:15:00,0.2400014011396572,-0.3702940584937562,1.0238744188271183,0.8382395582160036,0.7290786508900442
2022-08-01 12:30:00,0.10956289358043082,-0.3702940584937562,1.000948335643433,0.8298837309011288,0.696407040604245
2022-08-01 12:45:00,0.2251413179999985,-0.3702940584937562,0.9780222524597478,0.821527903586254,0.6702697523756056
2022-08-01 13:00:00,-0.16782532502653164,-0.3702940584937562,0.9780222524597478,0.8131720762713792,0.6441324641469661
2022-08-01 13:15:00,0.40676455637360487,-0.3702940584937562,0.9550961692760627,0.8048162489565044,0.6245294979754866
2022-08-01 13:30:00,0.2614659656747198,-0.3702940584937562,0.9321700860923775,0.7964604216416296,0.5918578876896873
2022-08-01 13:45:00,-0.08196706688628135,-0.3702940584937562,0.9321700860923775,0.7881045943267547,0.5657205994610479
2022-08-01 14:00:00,0.5091340180023648,-0.3702940584937562,0.9092440029086923,0.7797487670118799,0.5330489891752486
2022-08-01 14:15:00,0.8657760133541736,-0.3702940584937562,0.8863179197250071,0.7713929396970051,0.5003773788894493
2022-08-01 14:30:00,1.6120824110348106,-0.3702940584937562,0.8633918365413219,0.7630371123821302,0.45463712448933036
2022-08-01 14:45:00,1.197651203473218,-0.3702940584937562,0.8633918365413219,0.7546812850672554,0.4415684803750107
2022-08-01 15:00:00,1.1299552691703283,-0.3702940584937562,0.8404657533576367,0.7463254577523806,0.4023625480320515
2022-08-01 15:15:00,0.8063356807955389,-0.3702940584937562,0.8175396701739516,0.7379696304375059,0.3631566156890924
2022-08-01 15:30:00,0.4843672127696003,-0.3702940584937562,0.7946135869902664,0.729613803122631,0.35008797157477267
2022-08-01 15:45:00,0.0005889505562670049,-0.3702940584937562,0.7716875038065811,0.7212579758077562,0.34355364951761286
2022-08-01 16:00:00,-0.5096072372386817,-0.3702940584937562,0.748761420622896,0.7129021484928814,0.337019327460453
2022-08-01 16:15:00,-0.5558386070065089,-0.3702940584937562,0.748761420622896,0.7045463211780065,0.32395068334613325
2022-08-01 16:30:00,-0.5063049965409798,-0.3702940584937562,0.7258353374392108,0.6961904938631317,0.31088203923181357
2022-08-01 16:45:00,-0.501351635494427,-0.3702940584937562,0.7029092542555256,0.6878346665482569,0.3043477171746537
2022-08-01 17:00:00,-0.39072657212141215,-0.3702940584937562,0.6799831710718404,0.6878346665482569,0.291279073060334
2022-08-01 17:15:00,-0.28175262909724835,-0.3702940584937562,0.6570570878881552,0.679478839233382,0.28474475100317415
2022-08-01 17:30:00,-0.43530682154038824,-0.3702940584937562,0.6570570878881552,0.6711230119185072,0.2716761068888544
2022-08-01 17:45:00,-0.501351635494427,-0.3702940584937562,0.63413100470447,0.6544113572887577,0.2651417848316946
2022-08-01 18:00:00,-0.5740009308438695,-0.3702940584937562,0.6112049215207849,0.6544113572887577,0.2586074627745347
2022-08-01 18:15:00,-0.6284879023559514,-0.3702940584937562,0.5882788383370997,0.637699702659008,0.15405830985997704
2022-08-01 18:30:00,-0.6433479854956101,-0.3702940584937562,0.5424266719697293,0.6126322207143835,-0.09424592831209742
2022-08-01 18:45:00,-0.6516035872398649,-0.3702940584937562,0.5424266719697293,0.6042763933995087,-0.10731457242641713
2022-08-01 19:00:00,-0.6549058279375669,-0.3702940584937562,0.5195005887860441,0.5875647387697591,-0.12038321654073685
2022-08-01 19:15:00,-0.6549058279375669,-0.3702940584937562,0.4965745056023589,0.5792089114548843,-0.14652050476937625
2022-08-01 19:30:00,-0.6549058279375669,-0.3702940584937562,0.4736484224186737,0.5123622929358856,-0.4536336414558894
2022-08-01 19:45:00,-0.6549058279375669,-0.3702940584937562,0.42779625605130334,0.46222732904663677,-0.558182794370447
2022-08-01 20:00:00,-0.6549058279375669,-0.3702940584937562,0.42779625605130334,0.43715984710201233,-0.5908544046562464
2022-08-01 20:15:00,-0.6549058279375669,-0.3702940584937562,0.4048701728676181,0.4288040197871375,-0.5973887267134063
2022-08-01 20:30:00,-0.6549058279375669,-0.3702940584937562,0.38194408968393295,0.42044819247226267,-0.6039230487705661
2022-08-01 20:45:00,-0.6549058279375669,-0.3702940584937562,0.3590180065002478,0.40373653784251307,-0.6235260149420456
2022-08-01 21:00:00,-0.6549058279375669,-0.3702940584937562,0.3590180065002478,0.39538071052763823,-0.6235260149420456
2022-08-01 21:15:00,-0.6549058279375669,-0.3555761603690563,0.33609192331656257,0.3786690558978886,-0.6300603369992055
2022-08-01 21:30:00,-0.6549058279375669,-0.3702940584937562,0.3131658401328774,0.3703132285830138,-0.6300603369992055
2022-08-01 21:45:00,-0.6549058279375669,-0.3702940584937562,0.2902397569491922,0.36195740126813897,-0.6300603369992055
2022-08-01 22:00:00,-0.6549058279375669,-0.3702940584937562,0.267313673765507,0.35360157395326414,-0.6300603369992055
2022-08-01 22:15:00,-0.6549058279375669,-0.3702940584937562,0.2443875905818218,0.33688991932351453,-0.6235260149420456
2022-08-01 22:30:00,-0.6549058279375669,-0.3629351094314062,0.2443875905818218,0.3285340920086397,-0.6235260149420456
2022-08-01 22:45:00,-0.6549058279375669,-0.3702940584937562,0.22146150739813664,0.32017826469376487,-0.6235260149420456
2022-08-01 23:00:00,-0.6549058279375669,-0.3702940584937562,0.19853542421445144,0.31182243737889004,-0.6235260149420456
2022-08-01 23:15:00,-0.6549058279375669,-0.3702940584937562,0.17560934103076625,0.29511078274914043,-0.6235260149420456
2022-08-01 23:30:00,-0.6549058279375669,-0.3629351094314062,0.15268325784708106,0.2867549554342656,-0.6235260149420456
2022-08-01 23:45:00,-0.6549058279375669,-0.3702940584937562,0.12975717466339587,0.27839912811939077,-0.6169916928848858
2022-08-02 00:00:00,-0.6549058279375669,-0.3702940584937562,0.10683109147971068,0.27004330080451594,-0.6169916928848858
2022-08-02 00:15:00,-0.6549058279375669,-0.3702940584937562,0.08390500829602549,0.2616874734896411,-0.6169916928848858
2022-08-02 00:30:00,-0.6549058279375669,-0.3702940584937562,0.08390500829602549,0.25333164617476633,-0.6104573708277259
2022-08-02 00:45:00,-0.6549058279375669,-0.3702940584937562,0.0609789251123403,0.23661999154501667,-0.6104573708277259
2022-08-02 01:00:00,-0.6549058279375669,-0.3702940584937562,0.03805284192865511,0.22826416423014187,-0.6104573708277259
2022-08-02 01:15:00,-0.6549058279375669,-0.3702940584937562,0.01512675874496992,0.21990833691526704,-0.6104573708277259
2022-08-02 01:30:00,-0.6549058279375669,-0.3702940584937562,-0.00779932443871527,0.21155250960039224,-0.6104573708277259
2022-08-02 01:45:00,-0.6549058279375669,-0.3702940584937562,-0.03072540762240046,0.2031966822855174,-0.6039230487705661
2022-08-02 02:00:00,-0.6549058279375669,-0.3702940584937562,-0.053651490806085646,0.19484085497064257,-0.5973887267134063
2022-08-02 02:15:00,-0.6549058279375669,-0.3702940584937562,-0.053651490806085646,0.18648502765576777,-0.5973887267134063
2022-08-02 02:30:00,-0.6549058279375669,-0.3702940584937562,-0.07657757398977084,0.17812920034089294,-0.5973887267134063
2022-08-02 02:45:00,-0.6549058279375669,-0.3702940584937562,-0.09950365717345602,0.16977337302601814,-0.5973887267134063
2022-08-02 03:00:00,-0.6549058279375669,-0.3702940584937562,-0.12242974035714121,0.1530617183962685,-0.5843200825990865
2022-08-02 03:15:00,-0.6549058279375669,-0.3702940584937562,-0.1453558235408264,0.14470589108139367,-0.5908544046562464
2022-08-02 03:30:00,-0.6549058279375669,-0.3702940584937562,-0.1682819067245116,0.13635006376651884,-0.5843200825990865
2022-08-02 03:45:00,-0.6516035872398649,-0.3702940584937562,-0.1682819067245116,0.12799423645164404,-0.5908544046562464
2022-08-02 04:00:00,-0.648301346542163,-0.3555761603690563,-0.21413407309188198,0.11128258182189439,-0.5843200825990865
2022-08-02 04:15:00,-0.6334412634025043,-0.3702940584937562,-0.21413407309188198,0.10292675450701957,-0.5647171164276069
2022-08-02 04:30:00,-0.6119766988674418,-0.2967045678702567,-0.23706015627556717,0.09457092719214476,-0.558182794370447
2022-08-02 04:45:00,-0.598767736076634,-0.3702940584937562,-0.25998623945925237,0.08621509987726994,-0.5712514384847668
2022-08-02 05:00:00,-0.6086744581697398,-0.2157561281844072,-0.30583840582662275,0.011012654043396571,-0.6692662693421646
2022-08-02 05:15:00,-0.5178628389829366,-0.19367928099735737,-0.3287644890103079,-0.030766482530977524,-0.6627319472850047
2022-08-02 05:30:00,-0.5839076529369753,-0.3702940584937562,-0.3287644890103079,-0.03912230984585234,-0.6758005913993245
